1	0.09487576	0.00000000	4.82962913	0.00759006	0.00000000	0.38637033	0
1	0.09724765	0.00000000	4.82962913	0.00777981	0.00000000	0.38637033	0
1	0.09967884	0.00000000	4.82962913	0.00797431	0.00000000	0.38637033	0
1	0.10217081	0.00000000	4.82962913	0.00817367	0.00000000	0.38637033	0
1	0.10472508	0.00000000	4.82962913	0.00837801	0.00000000	0.38637033	0
1	0.10734321	0.00000000	4.82962913	0.00858746	0.00000000	0.38637033	0
1	0.11002679	0.00000000	4.82962913	0.00880214	0.00000000	0.38637033	0
1	0.11277746	0.00000000	4.82962913	0.00902220	0.00000000	0.38637033	0
1	0.11559690	0.00000000	4.82962913	0.00924775	0.00000000	0.38637033	0
1	0.11848682	0.00000000	4.82962913	0.00947895	0.00000000	0.38637033	0
1	0.12144899	0.00000000	4.82962913	0.00971592	0.00000000	0.38637033	0
1	0.12448522	0.00000000	4.82962913	0.00995882	0.00000000	0.38637033	0
1	0.12759735	0.00000000	4.82962913	0.01020779	0.00000000	0.38637033	0
1	0.13078728	0.00000000	4.82962913	0.01046298	0.00000000	0.38637033	0
1	0.13405696	0.00000000	4.82962913	0.01072456	0.00000000	0.38637033	0
1	0.13740839	0.00000000	4.82962913	0.01099267	0.00000000	0.38637033	0
1	0.14084360	0.00000000	4.82962913	0.01126749	0.00000000	0.38637033	0
1	0.14436469	0.00000000	4.82962913	0.01154917	0.00000000	0.38637033	0
1	0.14797380	0.00000000	4.82962913	0.01183790	0.00000000	0.38637033	0
1	0.15167315	0.00000000	4.82962913	0.01213385	0.00000000	0.38637033	0
1	0.15546498	0.00000000	4.82962913	0.01243720	0.00000000	0.38637033	0
1	0.15935160	0.00000000	4.82962913	0.01274813	0.00000000	0.38637033	0
1	0.16333539	0.00000000	4.82962913	0.01306683	0.00000000	0.38637033	0
1	0.16741878	0.00000000	4.82962913	0.01339350	0.00000000	0.38637033	0
1	0.17160424	0.00000000	4.82962913	0.01372834	0.00000000	0.38637033	0
1	0.17589435	0.00000000	4.82962913	0.01407155	0.00000000	0.38637033	0
1	0.18029171	0.00000000	4.82962913	0.01442334	0.00000000	0.38637033	0
1	0.18479900	0.00000000	4.82962913	0.01478392	0.00000000	0.38637033	0
1	0.18941898	0.00000000	4.82962913	0.01515352	0.00000000	0.38637033	0
1	0.19415445	0.00000000	4.82962913	0.01553236	0.00000000	0.38637033	0
1	0.19900831	0.00000000	4.82962913	0.01592067	0.00000000	0.38637033	0
1	0.20398352	0.00000000	4.82962913	0.01631868	0.00000000	0.38637033	0
1	0.20908311	0.00000000	4.82962913	0.01672665	0.00000000	0.38637033	0
1	0.21431019	0.00000000	4.82962913	0.01714481	0.00000000	0.38637033	0
1	0.21966794	0.00000000	4.82962913	0.01757344	0.00000000	0.38637033	0
1	0.22515964	0.00000000	4.82962913	0.01801277	0.00000000	0.38637033	0
1	0.23078863	0.00000000	4.82962913	0.01846309	0.00000000	0.38637033	0
1	0.23655835	0.00000000	4.82962913	0.01892467	0.00000000	0.38637033	0
1	0.24247231	0.00000000	4.82962913	0.01939778	0.00000000	0.38637033	0
1	0.24853411	0.00000000	4.82962913	0.01988273	0.00000000	0.38637033	0
1	0.25474747	0.00000000	4.82962913	0.02037980	0.00000000	0.38637033	0
1	0.26111615	0.00000000	4.82962913	0.02088929	0.00000000	0.38637033	0
1	0.26764406	0.00000000	4.82962913	0.02141152	0.00000000	0.38637033	0
1	0.27433516	0.00000000	4.82962913	0.02194681	0.00000000	0.38637033	0
1	0.28119354	0.00000000	4.82962913	0.02249548	0.00000000	0.38637033	0
1	0.28822338	0.00000000	4.82962913	0.02305787	0.00000000	0.38637033	0
1	0.29542896	0.00000000	4.82962913	0.02363432	0.00000000	0.38637033	0
1	0.30281468	0.00000000	4.82962913	0.02422517	0.00000000	0.38637033	0
1	0.31038505	0.00000000	4.82962913	0.02483080	0.00000000	0.38637033	0
1	0.31814468	0.00000000	4.82962913	0.02545157	0.00000000	0.38637033	0
1	0.32609829	0.00000000	4.82962913	0.02608786	0.00000000	0.38637033	0
1	0.33425075	0.00000000	4.82962913	0.02674006	0.00000000	0.38637033	0
1	0.34260702	0.00000000	4.82962913	0.02740856	0.00000000	0.38637033	0
1	0.35117220	0.00000000	4.82962913	0.02809378	0.00000000	0.38637033	0
1	0.35995150	0.00000000	4.82962913	0.02879612	0.00000000	0.38637033	0
1	0.36895029	0.00000000	4.82962913	0.02951602	0.00000000	0.38637033	0
1	0.37817405	0.00000000	4.82962913	0.03025392	0.00000000	0.38637033	0
1	0.38762840	0.00000000	4.82962913	0.03101027	0.00000000	0.38637033	0
1	0.39731911	0.00000000	4.82962913	0.03178553	0.00000000	0.38637033	0
1	0.40725208	0.00000000	4.82962913	0.03258017	0.00000000	0.38637033	0
1	0.41743339	0.00000000	4.82962913	0.03339467	0.00000000	0.38637033	0
1	0.42786922	0.00000000	4.82962913	0.03422954	0.00000000	0.38637033	0
1	0.43856595	0.00000000	4.82962913	0.03508528	0.00000000	0.38637033	0
1	0.44953010	0.00000000	4.82962913	0.03596241	0.00000000	0.38637033	0
1	0.46076835	0.00000000	4.82962913	0.03686147	0.00000000	0.38637033	0
1	0.47228756	0.00000000	4.82962913	0.03778300	0.00000000	0.38637033	0
1	0.48409475	0.00000000	4.82962913	0.03872758	0.00000000	0.38637033	0
1	0.49619712	0.00000000	4.82962913	0.03969577	0.00000000	0.38637033	0
1	0.50860205	0.00000000	4.82962913	0.04068816	0.00000000	0.38637033	0
1	0.52131710	0.00000000	4.82962913	0.04170537	0.00000000	0.38637033	0
1	0.53435003	0.00000000	4.82962913	0.04274800	0.00000000	0.38637033	0
1	0.54770878	0.00000000	4.82962913	0.04381670	0.00000000	0.38637033	0
1	0.56140150	0.00000000	4.82962913	0.04491212	0.00000000	0.38637033	0
1	0.57543653	0.00000000	4.82962913	0.04603492	0.00000000	0.38637033	0
1	0.58982245	0.00000000	4.82962913	0.04718580	0.00000000	0.38637033	0
1	0.60456801	0.00000000	4.82962913	0.04836544	0.00000000	0.38637033	0
1	0.61968221	0.00000000	4.82962913	0.04957458	0.00000000	0.38637033	0
1	0.63517426	0.00000000	4.82962913	0.05081394	0.00000000	0.38637033	0
1	0.65105362	0.00000000	4.82962913	0.05208429	0.00000000	0.38637033	0
1	0.66732996	0.00000000	4.82962913	0.05338640	0.00000000	0.38637033	0
1	0.68401321	0.00000000	4.82962913	0.05472106	0.00000000	0.38637033	0
1	0.70111354	0.00000000	4.82962913	0.05608908	0.00000000	0.38637033	0
1	0.71864138	0.00000000	4.82962913	0.05749131	0.00000000	0.38637033	0
1	0.73660741	0.00000000	4.82962913	0.05892859	0.00000000	0.38637033	0
1	0.75502260	0.00000000	4.82962913	0.06040181	0.00000000	0.38637033	0
1	0.77389816	0.00000000	4.82962913	0.06191185	0.00000000	0.38637033	0
1	0.79324562	0.00000000	4.82962913	0.06345965	0.00000000	0.38637033	0
1	0.81307676	0.00000000	4.82962913	0.06504614	0.00000000	0.38637033	0
1	0.83340368	0.00000000	4.82962913	0.06667229	0.00000000	0.38637033	0
1	0.85423877	0.00000000	4.82962913	0.06833910	0.00000000	0.38637033	0
1	0.87559474	0.00000000	4.82962913	0.07004758	0.00000000	0.38637033	0
1	0.89748461	0.00000000	4.82962913	0.07179877	0.00000000	0.38637033	0
1	0.91992172	0.00000000	4.82962913	0.07359374	0.00000000	0.38637033	0
1	0.94291976	0.00000000	4.82962913	0.07543358	0.00000000	0.38637033	0
1	0.96649276	0.00000000	4.82962913	0.07731942	0.00000000	0.38637033	0
1	0.99065508	0.00000000	4.82962913	0.07925241	0.00000000	0.38637033	0
1	1.01542145	0.00000000	4.82962913	0.08123372	0.00000000	0.38637033	0
1	1.04080699	0.00000000	4.82962913	0.08326456	0.00000000	0.38637033	0
1	1.06682716	0.00000000	4.82962913	0.08534617	0.00000000	0.38637033	0
1	1.09349784	0.00000000	4.82962913	0.08747983	0.00000000	0.38637033	0
1	1.12083529	0.00000000	4.82962913	0.08966682	0.00000000	0.38637033	0
1	1.14885617	0.00000000	4.82962913	0.09190849	0.00000000	0.38637033	0
1	1.17757758	0.00000000	4.82962913	0.09420621	0.00000000	0.38637033	0
1	1.20701702	0.00000000	4.82962913	0.09656136	0.00000000	0.38637033	0
1	1.23719244	0.00000000	4.82962913	0.09897540	0.00000000	0.38637033	0
1	1.26812225	0.00000000	4.82962913	0.10144978	0.00000000	0.38637033	0
1	1.29982531	0.00000000	4.82962913	0.10398602	0.00000000	0.38637033	0
1	1.33232094	0.00000000	4.82962913	0.10658568	0.00000000	0.38637033	0
1	1.36562896	0.00000000	4.82962913	0.10925032	0.00000000	0.38637033	0
1	1.39976969	0.00000000	4.82962913	0.11198158	0.00000000	0.38637033	0
1	1.43476393	0.00000000	4.82962913	0.11478111	0.00000000	0.38637033	0
1	1.47063303	0.00000000	4.82962913	0.11765064	0.00000000	0.38637033	0
1	1.50739886	0.00000000	4.82962913	0.12059191	0.00000000	0.38637033	0
1	1.54508383	0.00000000	4.82962913	0.12360671	0.00000000	0.38637033	0
1	1.58371092	0.00000000	4.82962913	0.12669687	0.00000000	0.38637033	0
1	1.62330370	0.00000000	4.82962913	0.12986430	0.00000000	0.38637033	0
1	1.66388629	0.00000000	4.82962913	0.13311090	0.00000000	0.38637033	0
1	1.70548344	0.00000000	4.82962913	0.13643868	0.00000000	0.38637033	0
1	1.74812053	0.00000000	4.82962913	0.13984964	0.00000000	0.38637033	0
1	1.79182354	0.00000000	4.82962913	0.14334588	0.00000000	0.38637033	0
1	1.83661913	0.00000000	4.82962913	0.14692953	0.00000000	0.38637033	0
1	1.88253461	0.00000000	4.82962913	0.15060277	0.00000000	0.38637033	0
1	1.92959798	0.00000000	4.82962913	0.15436784	0.00000000	0.38637033	0
1	1.97783793	0.00000000	4.82962913	0.15822703	0.00000000	0.38637033	0
1	2.02728387	0.00000000	4.82962913	0.16218271	0.00000000	0.38637033	0
1	2.07796597	0.00000000	4.82962913	0.16623728	0.00000000	0.38637033	0
1	2.12991512	0.00000000	4.82962913	0.17039321	0.00000000	0.38637033	0
1	2.18316300	0.00000000	4.82962913	0.17465304	0.00000000	0.38637033	0
1	2.23774207	0.00000000	4.82962913	0.17901937	0.00000000	0.38637033	0
1	2.29368563	0.00000000	4.82962913	0.18349485	0.00000000	0.38637033	0
1	2.35102777	0.00000000	4.82962913	0.18808222	0.00000000	0.38637033	0
1	2.40980346	0.00000000	4.82962913	0.19278428	0.00000000	0.38637033	0
1	2.47004855	0.00000000	4.82962913	0.19760388	0.00000000	0.38637033	0
1	2.53179976	0.00000000	4.82962913	0.20254398	0.00000000	0.38637033	0
1	2.59509475	0.00000000	4.82962913	0.20760758	0.00000000	0.38637033	0
1	2.65997212	0.00000000	4.82962913	0.21279777	0.00000000	0.38637033	0
1	2.72647143	0.00000000	4.82962913	0.21811771	0.00000000	0.38637033	0
1	2.79463321	0.00000000	4.82962913	0.22357066	0.00000000	0.38637033	0
1	2.86449904	0.00000000	4.82962913	0.22915992	0.00000000	0.38637033	0
1	2.93611152	0.00000000	4.82962913	0.23488892	0.00000000	0.38637033	0
1	3.00951431	0.00000000	4.82962913	0.24076114	0.00000000	0.38637033	0
1	3.08475216	0.00000000	4.82962913	0.24678017	0.00000000	0.38637033	0
1	3.16187097	0.00000000	4.82962913	0.25294968	0.00000000	0.38637033	0
1	3.24091774	0.00000000	4.82962913	0.25927342	0.00000000	0.38637033	0
1	3.32194069	0.00000000	4.82962913	0.26575525	0.00000000	0.38637033	0
1	3.40498920	0.00000000	4.82962913	0.27239914	0.00000000	0.38637033	0
1	3.49011393	0.00000000	4.82962913	0.27920911	0.00000000	0.38637033	0
1	3.57736678	0.00000000	4.82962913	0.28618934	0.00000000	0.38637033	0
1	3.66680095	0.00000000	4.82962913	0.29334408	0.00000000	0.38637033	0
1	3.75847097	0.00000000	4.82962913	0.30067768	0.00000000	0.38637033	0
1	3.85243275	0.00000000	4.82962913	0.30819462	0.00000000	0.38637033	0
1	3.94874357	0.00000000	4.82962913	0.31589949	0.00000000	0.38637033	0
1	4.04746216	0.00000000	4.82962913	0.32379697	0.00000000	0.38637033	0
1	4.14864871	0.00000000	4.82962913	0.33189190	0.00000000	0.38637033	0
1	4.25236493	0.00000000	4.82962913	0.34018919	0.00000000	0.38637033	0
1	4.35867405	0.00000000	4.82962913	0.34869392	0.00000000	0.38637033	0
1	4.46764090	0.00000000	4.82962913	0.35741127	0.00000000	0.38637033	0
1	4.57933192	0.00000000	4.82962913	0.36634655	0.00000000	0.38637033	0
1	4.69381522	0.00000000	4.82962913	0.37550522	0.00000000	0.38637033	0
1	4.81116060	0.00000000	4.82962913	0.38489285	0.00000000	0.38637033	0
1	4.93143962	0.00000000	4.82962913	0.39451517	0.00000000	0.38637033	0
1	5.05472561	0.00000000	4.82962913	0.40437805	0.00000000	0.38637033	0
1	5.18109375	0.00000000	4.82962913	0.41448750	0.00000000	0.38637033	0
1	5.31062109	0.00000000	4.82962913	0.42484969	0.00000000	0.38637033	0
1	5.44338662	0.00000000	4.82962913	0.43547093	0.00000000	0.38637033	0
1	5.57947129	0.00000000	4.82962913	0.44635770	0.00000000	0.38637033	0
1	5.71895807	0.00000000	4.82962913	0.45751665	0.00000000	0.38637033	0
1	5.86193202	0.00000000	4.82962913	0.46895456	0.00000000	0.38637033	0
1	6.00848032	0.00000000	4.82962913	0.48067843	0.00000000	0.38637033	0
1	6.15869233	0.00000000	4.82962913	0.49269539	0.00000000	0.38637033	0
1	6.31265964	0.00000000	4.82962913	0.50501277	0.00000000	0.38637033	0
